ts,td,pkt,byt
1458298085364000.0,100000,0,0
1458298085464000.0,100000,0,0
1458298085564000.0,100000,0,0
1458298085664000.0,100000,0,0
1458298085764000.0,100000,57,2394
1458298085864000.0,100000,62,3472
1458298085964000.0,100000,1606,896520
1458298086064000.0,100000,0,0
1458298086164000.0,100000,0,0
1458298086264000.0,100000,0,0
1458298086364000.0,100000,0,0
1458298086464000.0,100000,740,71071
1458298086564000.0,100000,0,0
1458298086664000.0,100000,0,0
1458298086764000.0,100000,117,10802
1458298086864000.0,100000,0,0
1458298086964000.0,100000,906,95898
1458298087064000.0,100000,122,6856
1458298087164000.0,100000,0,0
1458298087264000.0,100000,0,0
1458298087364000.0,100000,0,0
1458298087464000.0,100000,0,0
1458298087564000.0,100000,1368,160300
1458298087664000.0,100000,371,54496
1458298087764000.0,100000,0,0
1458298087864000.0,100000,62,1984
1458298087964000.0,100000,5268,545236
1458298088064000.0,100000,0,0
1458298088164000.0,100000,0,0
1458298088264000.0,100000,2051,316571
1458298088364000.0,100000,0,0
1458298088464000.0,100000,0,0
1458298088564000.0,100000,61,1708
1458298088664000.0,100000,0,0
1458298088764000.0,100000,0,0
1458298088864000.0,100000,0,0
1458298088964000.0,100000,123,3936
1458298089064000.0,100000,0,0
1458298089164000.0,100000,0,0
1458298089264000.0,100000,0,0
1458298089364000.0,100000,0,0
1458298089464000.0,100000,33,2772
1458298089564000.0,100000,0,0
1458298089664000.0,100000,0,0
1458298089764000.0,100000,0,0
1458298089864000.0,100000,0,0
1458298089964000.0,100000,62,3472
1458298090064000.0,100000,0,0
1458298090164000.0,100000,0,0
1458298090264000.0,100000,0,0
1458298090364000.0,100000,0,0
1458298090464000.0,100000,0,0
1458298090564000.0,100000,0,0
1458298090664000.0,100000,0,0
1458298090764000.0,100000,0,0
1458298090864000.0,100000,0,0
1458298090964000.0,100000,213,29562
1458298091064000.0,100000,0,0
1458298091164000.0,100000,61,3904
1458298091264000.0,100000,0,0
1458298091364000.0,100000,0,0
1458298091464000.0,100000,0,0
1458298091564000.0,100000,0,0
1458298091664000.0,100000,63,1764
1458298091764000.0,100000,0,0
1458298091864000.0,100000,0,0
1458298091964000.0,100000,122,6844
1458298092064000.0,100000,0,0
1458298092164000.0,100000,0,0
1458298092264000.0,100000,0,0
1458298092364000.0,100000,0,0
1458298092464000.0,100000,0,0
1458298092564000.0,100000,0,0
1458298092664000.0,100000,0,0
1458298092764000.0,100000,0,0
1458298092864000.0,100000,0,0
1458298092964000.0,100000,31,992
1458298093064000.0,100000,71,9800
1458298093164000.0,100000,0,0
1458298093264000.0,100000,0,0
1458298093364000.0,100000,0,0
1458298093464000.0,100000,0,0
1458298093564000.0,100000,0,0
1458298093664000.0,100000,0,0
1458298093764000.0,100000,0,0
1458298093864000.0,100000,0,0
1458298093964000.0,100000,1684,162588
1458298094064000.0,100000,0,0
1458298094164000.0,100000,0,0
1458298094264000.0,100000,0,0
1458298094364000.0,100000,7622,10941980
1458298094464000.0,100000,0,0
1458298094564000.0,100000,55,2510
1458298094664000.0,100000,0,0
1458298094764000.0,100000,0,0
1458298094864000.0,100000,0,0
1458298094964000.0,100000,31,992
1458298095064000.0,100000,0,0
1458298095164000.0,100000,0,0
1458298095264000.0,100000,0,0
1458298095364000.0,100000,0,0
1458298095464000.0,100000,0,0
1458298095564000.0,100000,0,0
1458298095664000.0,100000,0,0
1458298095764000.0,100000,0,0
1458298095864000.0,100000,0,0
1458298095964000.0,100000,128,4096
1458298096064000.0,100000,0,0
1458298096164000.0,100000,0,0
1458298096264000.0,100000,1716,226503
1458298096364000.0,100000,0,0
1458298096464000.0,100000,0,0
1458298096564000.0,100000,0,0
1458298096664000.0,100000,221,21163
1458298096764000.0,100000,0,0
1458298096864000.0,100000,0,0
1458298096964000.0,100000,31,992
1458298097064000.0,100000,0,0
1458298097164000.0,100000,0,0
1458298097264000.0,100000,0,0
1458298097364000.0,100000,0,0
1458298097464000.0,100000,0,0
1458298097564000.0,100000,0,0
1458298097664000.0,100000,768,78142
1458298097764000.0,100000,0,0
1458298097864000.0,100000,0,0
1458298097964000.0,100000,0,0
1458298098064000.0,100000,5196,5169101
1458298098164000.0,100000,6123,5482435
1458298098264000.0,100000,0,0
1458298098364000.0,100000,0,0
1458298098464000.0,100000,0,0
1458298098564000.0,100000,0,0
1458298098664000.0,100000,977,96727
1458298098764000.0,100000,833,119156
1458298098864000.0,100000,6780,440080
1458298098964000.0,100000,31951,2616192
1458298099064000.0,100000,603,32058
1458298099164000.0,100000,0,0
1458298099264000.0,100000,0,0
1458298099364000.0,100000,0,0
1458298099464000.0,100000,961,407145
1458298099564000.0,100000,31,2232
1458298099664000.0,100000,0,0
1458298099764000.0,100000,0,0
1458298099864000.0,100000,827,91880
1458298099964000.0,100000,7073,458380
1458298100064000.0,100000,0,0
1458298100164000.0,100000,0,0
1458298100264000.0,100000,0,0
1458298100364000.0,100000,0,0
1458298100464000.0,100000,113,9492
1458298100564000.0,100000,0,0
1458298100664000.0,100000,0,0
1458298100764000.0,100000,1614,195515
1458298100864000.0,100000,0,0
1458298100964000.0,100000,0,0
1458298101064000.0,100000,0,0
1458298101164000.0,100000,0,0
1458298101264000.0,100000,2684,2644393
1458298101364000.0,100000,136,7622
1458298101464000.0,100000,0,0
1458298101564000.0,100000,61,1708
1458298101664000.0,100000,0,0
1458298101764000.0,100000,0,0
1458298101864000.0,100000,0,0
1458298101964000.0,100000,4370,551319
1458298102064000.0,100000,0,0
1458298102164000.0,100000,0,0
1458298102264000.0,100000,0,0
1458298102364000.0,100000,0,0
1458298102464000.0,100000,0,0
1458298102564000.0,100000,0,0
1458298102664000.0,100000,275,11550
1458298102764000.0,100000,0,0
1458298102864000.0,100000,815,83926
1458298102964000.0,100000,0,0
1458298103064000.0,100000,0,0
1458298103164000.0,100000,0,0
1458298103264000.0,100000,97,12819
1458298103364000.0,100000,514,27410
1458298103464000.0,100000,1106,71890
1458298103564000.0,100000,2542,165230
1458298103664000.0,100000,0,0
1458298103764000.0,100000,54,6163
1458298103864000.0,100000,302,16504
1458298103964000.0,100000,155,11342
1458298104064000.0,100000,0,0
1458298104164000.0,100000,0,0
1458298104264000.0,100000,0,0
1458298104364000.0,100000,0,0
1458298104464000.0,100000,0,0
1458298104564000.0,100000,0,0
1458298104664000.0,100000,223,15108
1458298104764000.0,100000,0,0
1458298104864000.0,100000,0,0
1458298104964000.0,100000,206,29741
1458298105064000.0,100000,478,67835
1458298105164000.0,100000,0,0
1458298105264000.0,100000,0,0
1458298105364000.0,100000,0,0
1458298105464000.0,100000,0,0
1458298105564000.0,100000,0,0
1458298105664000.0,100000,50,2000
1458298105764000.0,100000,95,7478
1458298105864000.0,100000,704,28501
1458298105964000.0,100000,0,0
1458298106064000.0,100000,0,0
1458298106164000.0,100000,0,0
1458298106264000.0,100000,0,0
1458298106364000.0,100000,0,0
1458298106464000.0,100000,0,0
1458298106564000.0,100000,0,0
1458298106664000.0,100000,0,0
1458298106764000.0,100000,368,54238
1458298106864000.0,100000,0,0
1458298106964000.0,100000,0,0
1458298107064000.0,100000,0,0
1458298107164000.0,100000,0,0
1458298107264000.0,100000,0,0
1458298107364000.0,100000,0,0
1458298107464000.0,100000,0,0
1458298107564000.0,100000,0,0
1458298107664000.0,100000,101,9698
1458298107764000.0,100000,0,0
1458298107864000.0,100000,0,0
1458298107964000.0,100000,240926,212978400
1458298108064000.0,100000,15401,3080200
1458298108164000.0,100000,3340,402464
1458298108264000.0,100000,0,0
1458298108364000.0,100000,0,0
1458298108464000.0,100000,0,0
1458298108564000.0,100000,0,0
1458298108664000.0,100000,305,455060
1458298108764000.0,100000,359,46238
1458298108864000.0,100000,352,27943
1458298108964000.0,100000,0,0
1458298109064000.0,100000,278,11676
1458298109164000.0,100000,0,0
1458298109264000.0,100000,393,49394
1458298109364000.0,100000,0,0
1458298109464000.0,100000,0,0
1458298109564000.0,100000,0,0
1458298109664000.0,100000,0,0
1458298109764000.0,100000,413,39952
1458298109864000.0,100000,0,0
1458298109964000.0,100000,0,0
1458298110064000.0,100000,0,0
1458298110164000.0,100000,0,0
1458298110264000.0,100000,0,0
1458298110364000.0,100000,0,0
1458298110464000.0,100000,0,0
1458298110564000.0,100000,158,19435
1458298110664000.0,100000,0,0
1458298110764000.0,100000,0,0
1458298110864000.0,100000,0,0
1458298110964000.0,100000,0,0
1458298111064000.0,100000,0,0
1458298111164000.0,100000,0,0
1458298111264000.0,100000,0,0
1458298111364000.0,100000,308,12936
1458298111464000.0,100000,159086,9459253
1458298111564000.0,100000,0,0
1458298111664000.0,100000,0,0
1458298111764000.0,100000,1572,189402
1458298111864000.0,100000,506,39811
1458298111964000.0,100000,0,0
1458298112064000.0,100000,0,0
1458298112164000.0,100000,0,0
1458298112264000.0,100000,0,0
1458298112364000.0,100000,0,0
1458298112464000.0,100000,0,0
1458298112564000.0,100000,337,40465
1458298112664000.0,100000,451,50091
1458298112764000.0,100000,0,0
1458298112864000.0,100000,0,0
1458298112964000.0,100000,0,0
1458298113064000.0,100000,0,0
1458298113164000.0,100000,0,0
1458298113264000.0,100000,0,0
1458298113364000.0,100000,0,0
1458298113464000.0,100000,0,0
1458298113564000.0,100000,0,0
1458298113664000.0,100000,0,0
1458298113764000.0,100000,0,0
1458298113864000.0,100000,0,0
1458298113964000.0,100000,1660,167895
1458298114064000.0,100000,0,0
1458298114164000.0,100000,0,0
1458298114264000.0,100000,0,0
1458298114364000.0,100000,0,0
1458298114464000.0,100000,0,0
1458298114564000.0,100000,0,0
1458298114664000.0,100000,0,0
1458298114764000.0,100000,82,39480
1458298114864000.0,100000,0,0
1458298114964000.0,100000,0,0
1458298115064000.0,100000,0,0
1458298115164000.0,100000,0,0
1458298115264000.0,100000,0,0
1458298115364000.0,100000,0,0
1458298115464000.0,100000,0,0
1458298115564000.0,100000,0,0
1458298115664000.0,100000,0,0
1458298115764000.0,100000,0,0
1458298115864000.0,100000,0,0
1458298115964000.0,100000,1155,103610
1458298116064000.0,100000,0,0
1458298116164000.0,100000,0,0
1458298116264000.0,100000,62,1736
1458298116364000.0,100000,0,0
1458298116464000.0,100000,610,70389
1458298116564000.0,100000,0,0
1458298116664000.0,100000,0,0
1458298116764000.0,100000,401,42414
1458298116864000.0,100000,0,0
1458298116964000.0,100000,4394,305258
1458298117064000.0,100000,0,0
1458298117164000.0,100000,0,0
1458298117264000.0,100000,0,0
1458298117364000.0,100000,0,0
1458298117464000.0,100000,0,0
1458298117564000.0,100000,2131,177533
1458298117664000.0,100000,0,0
1458298117764000.0,100000,855,141048
1458298117864000.0,100000,0,0
1458298117964000.0,100000,0,0
1458298118064000.0,100000,0,0
1458298118164000.0,100000,0,0
1458298118264000.0,100000,0,0
1458298118364000.0,100000,0,0
1458298118464000.0,100000,62,1736
1458298118564000.0,100000,557,46963
1458298118664000.0,100000,0,0
1458298118764000.0,100000,0,0
1458298118864000.0,100000,679,66852
1458298118964000.0,100000,551,39466
1458298119064000.0,100000,0,0
1458298119164000.0,100000,0,0
1458298119264000.0,100000,0,0
1458298119364000.0,100000,0,0
1458298119464000.0,100000,0,0
1458298119564000.0,100000,0,0
1458298119664000.0,100000,0,0
1458298119764000.0,100000,0,0
1458298119864000.0,100000,0,0
1458298119964000.0,100000,9093,1277872
1458298120064000.0,100000,0,0
1458298120164000.0,100000,0,0
1458298120264000.0,100000,3800,247000
1458298120364000.0,100000,0,0
1458298120464000.0,100000,60,3360
1458298120564000.0,100000,0,0
1458298120664000.0,100000,597,52336
1458298120764000.0,100000,0,0
1458298120864000.0,100000,30,960
1458298120964000.0,100000,1172,79361
1458298121064000.0,100000,0,0
1458298121164000.0,100000,463,48510
1458298121264000.0,100000,0,0
1458298121364000.0,100000,0,0
1458298121464000.0,100000,0,0
1458298121564000.0,100000,0,0
1458298121664000.0,100000,0,0
1458298121764000.0,100000,0,0
1458298121864000.0,100000,368,40226
1458298121964000.0,100000,0,0
1458298122064000.0,100000,4391,210811
1458298122164000.0,100000,0,0
1458298122264000.0,100000,0,0
1458298122364000.0,100000,0,0
1458298122464000.0,100000,320,13440
1458298122564000.0,100000,0,0
1458298122664000.0,100000,4009,260585
1458298122764000.0,100000,0,0
1458298122864000.0,100000,0,0
1458298122964000.0,100000,124,3968
1458298123064000.0,100000,0,0
1458298123164000.0,100000,2516,244899
1458298123264000.0,100000,0,0
1458298123364000.0,100000,0,0
1458298123464000.0,100000,193,10316
1458298123564000.0,100000,0,0
1458298123664000.0,100000,0,0
1458298123764000.0,100000,1441,250385
1458298123864000.0,100000,1053,68194
1458298123964000.0,100000,11529,1163126
1458298124064000.0,100000,7804,882040
1458298124164000.0,100000,0,0
1458298124264000.0,100000,2510,216596
1458298124364000.0,100000,0,0
1458298124464000.0,100000,56,3360
1458298124564000.0,100000,0,0
1458298124664000.0,100000,0,0
1458298124764000.0,100000,0,0
1458298124864000.0,100000,0,0
1458298124964000.0,100000,1008,124956
1458298125064000.0,100000,0,0
1458298125164000.0,100000,0,0
1458298125264000.0,100000,0,0
1458298125364000.0,100000,0,0
1458298125464000.0,100000,0,0
1458298125564000.0,100000,0,0
1458298125664000.0,100000,1856,165103
1458298125764000.0,100000,235,26710
1458298125864000.0,100000,368,41428
1458298125964000.0,100000,1213,71912
1458298126064000.0,100000,680,100551
1458298126164000.0,100000,0,0
1458298126264000.0,100000,0,0
1458298126364000.0,100000,0,0
1458298126464000.0,100000,0,0
1458298126564000.0,100000,0,0
1458298126664000.0,100000,0,0
1458298126764000.0,100000,0,0
1458298126864000.0,100000,0,0
1458298126964000.0,100000,62,7713
1458298127064000.0,100000,0,0
1458298127164000.0,100000,0,0
1458298127264000.0,100000,0,0
1458298127364000.0,100000,0,0
1458298127464000.0,100000,0,0
1458298127564000.0,100000,3973,258245
1458298127664000.0,100000,93,3720
1458298127764000.0,100000,0,0
1458298127864000.0,100000,0,0
1458298127964000.0,100000,210,35454
1458298128064000.0,100000,0,0
1458298128164000.0,100000,0,0
1458298128264000.0,100000,0,0
1458298128364000.0,100000,442,58543
1458298128464000.0,100000,0,0
1458298128564000.0,100000,62,3472
1458298128664000.0,100000,53,2120
1458298128764000.0,100000,0,0
1458298128864000.0,100000,61,1708
1458298128964000.0,100000,0,0
1458298129064000.0,100000,0,0
1458298129164000.0,100000,0,0
1458298129264000.0,100000,0,0
1458298129364000.0,100000,33,2708
1458298129464000.0,100000,32,2688
1458298129564000.0,100000,0,0
1458298129664000.0,100000,59,3540
1458298129764000.0,100000,54,2160
1458298129864000.0,100000,0,0
1458298129964000.0,100000,0,0
1458298130064000.0,100000,0,0
1458298130164000.0,100000,0,0
1458298130264000.0,100000,0,0
1458298130364000.0,100000,0,0
1458298130464000.0,100000,69,9528
1458298130564000.0,100000,0,0
1458298130664000.0,100000,311,62156
1458298130764000.0,100000,2449,155566
1458298130864000.0,100000,396,40215
1458298130964000.0,100000,284,34188
1458298131064000.0,100000,462,82742
1458298131164000.0,100000,0,0
1458298131264000.0,100000,335,38115
1458298131364000.0,100000,0,0
1458298131464000.0,100000,0,0
1458298131564000.0,100000,0,0
1458298131664000.0,100000,12199,17118042
1458298131764000.0,100000,12360,1121427
1458298131864000.0,100000,0,0
1458298131964000.0,100000,31,992
1458298132064000.0,100000,6020,513336
1458298132164000.0,100000,0,0
1458298132264000.0,100000,0,0
1458298132364000.0,100000,0,0
1458298132464000.0,100000,0,0
1458298132564000.0,100000,0,0
1458298132664000.0,100000,0,0
1458298132764000.0,100000,293,22960
1458298132864000.0,100000,0,0
1458298132964000.0,100000,2817,570792
1458298133064000.0,100000,3835,5111977
1458298133164000.0,100000,0,0
1458298133264000.0,100000,0,0
1458298133364000.0,100000,0,0
1458298133464000.0,100000,0,0
1458298133564000.0,100000,0,0
1458298133664000.0,100000,4023,518091
1458298133764000.0,100000,0,0
1458298133864000.0,100000,0,0
1458298133964000.0,100000,15330,1717559
1458298134064000.0,100000,0,0
1458298134164000.0,100000,0,0
1458298134264000.0,100000,0,0
1458298134364000.0,100000,0,0
1458298134464000.0,100000,0,0
1458298134564000.0,100000,0,0
1458298134664000.0,100000,776,74913
1458298134764000.0,100000,60,3280
1458298134864000.0,100000,0,0
1458298134964000.0,100000,82,28464
1458298135064000.0,100000,60,3280
1458298135164000.0,100000,0,0
1458298135264000.0,100000,0,0
1458298135364000.0,100000,0,0
1458298135464000.0,100000,0,0
1458298135564000.0,100000,0,0
1458298135664000.0,100000,0,0
1458298135764000.0,100000,0,0
1458298135864000.0,100000,0,0
1458298135964000.0,100000,31,992
1458298136064000.0,100000,0,0
1458298136164000.0,100000,0,0
1458298136264000.0,100000,0,0
1458298136364000.0,100000,0,0
1458298136464000.0,100000,396,30480
1458298136564000.0,100000,0,0
1458298136664000.0,100000,0,0
1458298136764000.0,100000,0,0
1458298136864000.0,100000,0,0
1458298136964000.0,100000,0,0
1458298137064000.0,100000,0,0
1458298137164000.0,100000,319,38756
1458298137264000.0,100000,113,22882
1458298137364000.0,100000,0,0
1458298137464000.0,100000,0,0
1458298137564000.0,100000,0,0
1458298137664000.0,100000,30,1200
1458298137764000.0,100000,6627,847506
1458298137864000.0,100000,0,0
1458298137964000.0,100000,1207,91375
1458298138064000.0,100000,0,0
1458298138164000.0,100000,0,0
1458298138264000.0,100000,0,0
1458298138364000.0,100000,0,0
1458298138464000.0,100000,0,0
1458298138564000.0,100000,0,0
1458298138664000.0,100000,0,0
1458298138764000.0,100000,320,18266
1458298138864000.0,100000,325,23835
1458298138964000.0,100000,0,0
1458298139064000.0,100000,0,0
1458298139164000.0,100000,0,0
1458298139264000.0,100000,55,2556
1458298139364000.0,100000,0,0
1458298139464000.0,100000,0,0
1458298139564000.0,100000,0,0
1458298139664000.0,100000,0,0
1458298139764000.0,100000,0,0
1458298139864000.0,100000,0,0
1458298139964000.0,100000,501,34504
1458298140064000.0,100000,0,0
1458298140164000.0,100000,0,0
1458298140264000.0,100000,0,0
1458298140364000.0,100000,0,0
1458298140464000.0,100000,904,115365
1458298140564000.0,100000,0,0
1458298140664000.0,100000,0,0
1458298140764000.0,100000,0,0
1458298140864000.0,100000,2474,160810
1458298140964000.0,100000,471,53325
1458298141064000.0,100000,0,0
1458298141164000.0,100000,0,0
1458298141264000.0,100000,0,0
1458298141364000.0,100000,325,37127
1458298141464000.0,100000,0,0
1458298141564000.0,100000,0,0
1458298141664000.0,100000,0,0
1458298141764000.0,100000,0,0
1458298141864000.0,100000,0,0
1458298141964000.0,100000,0,0
1458298142064000.0,100000,0,0
1458298142164000.0,100000,0,0
1458298142264000.0,100000,0,0
1458298142364000.0,100000,563,93158
1458298142464000.0,100000,0,0
1458298142564000.0,100000,0,0
1458298142664000.0,100000,0,0
1458298142764000.0,100000,0,0
1458298142864000.0,100000,0,0
1458298142964000.0,100000,31,992
1458298143064000.0,100000,366,28441
1458298143164000.0,100000,616,86186
1458298143264000.0,100000,414,43825
1458298143364000.0,100000,0,0
1458298143464000.0,100000,0,0
1458298143564000.0,100000,0,0
1458298143664000.0,100000,0,0
1458298143764000.0,100000,419,32853
1458298143864000.0,100000,366,28441
1458298143964000.0,100000,2148,139620
1458298144064000.0,100000,0,0
1458298144164000.0,100000,0,0
1458298144264000.0,100000,0,0
1458298144364000.0,100000,0,0
1458298144464000.0,100000,162,32612
1458298144564000.0,100000,0,0
1458298144664000.0,100000,63,2712
1458298144764000.0,100000,129,10137
1458298144864000.0,100000,0,0
1458298144964000.0,100000,62,2728
1458298145064000.0,100000,0,0
1458298145164000.0,100000,0,0
1458298145264000.0,100000,0,0
1458298145364000.0,100000,240,18714
1458298145464000.0,100000,0,0
1458298145564000.0,100000,0,0
1458298145664000.0,100000,0,0
1458298145764000.0,100000,0,0
1458298145864000.0,100000,0,0
1458298145964000.0,100000,128,4096
1458298146064000.0,100000,0,0
1458298146164000.0,100000,126,6936
1458298146264000.0,100000,0,0
1458298146364000.0,100000,189,10404
1458298146464000.0,100000,0,0
1458298146564000.0,100000,0,0
1458298146664000.0,100000,0,0
1458298146764000.0,100000,0,0
1458298146864000.0,100000,0,0
1458298146964000.0,100000,132,10376
1458298147064000.0,100000,0,0
1458298147164000.0,100000,0,0
1458298147264000.0,100000,1051,168256
1458298147364000.0,100000,0,0
1458298147464000.0,100000,0,0
1458298147564000.0,100000,51,2040
1458298147664000.0,100000,0,0
1458298147764000.0,100000,895,79164
1458298147864000.0,100000,0,0
1458298147964000.0,100000,373,47454
1458298148064000.0,100000,0,0
1458298148164000.0,100000,0,0
1458298148264000.0,100000,659,79698
1458298148364000.0,100000,0,0
1458298148464000.0,100000,0,0
1458298148564000.0,100000,0,0
1458298148664000.0,100000,192,17635
1458298148764000.0,100000,1210,111956
1458298148864000.0,100000,316,23196
1458298148964000.0,100000,0,0
1458298149064000.0,100000,0,0
1458298149164000.0,100000,0,0
1458298149264000.0,100000,0,0
1458298149364000.0,100000,0,0
1458298149464000.0,100000,0,0
1458298149564000.0,100000,0,0
1458298149664000.0,100000,0,0
1458298149764000.0,100000,52,2146
1458298149864000.0,100000,0,0
1458298149964000.0,100000,450,34234
1458298150064000.0,100000,0,0
1458298150164000.0,100000,0,0
1458298150264000.0,100000,60,3360
1458298150364000.0,100000,0,0
1458298150464000.0,100000,0,0
1458298150564000.0,100000,0,0
1458298150664000.0,100000,433,35012
1458298150764000.0,100000,0,0
1458298150864000.0,100000,0,0
1458298150964000.0,100000,562,56540
1458298151064000.0,100000,355,38852
1458298151164000.0,100000,0,0
1458298151264000.0,100000,0,0
1458298151364000.0,100000,0,0
1458298151464000.0,100000,30,2520
1458298151564000.0,100000,0,0
1458298151664000.0,100000,0,0
1458298151764000.0,100000,0,0
1458298151864000.0,100000,0,0
1458298151964000.0,100000,644,68244
1458298152064000.0,100000,0,0
1458298152164000.0,100000,0,0
1458298152264000.0,100000,0,0
1458298152364000.0,100000,269,32023
1458298152464000.0,100000,542,51163
1458298152564000.0,100000,0,0
1458298152664000.0,100000,60,4080
1458298152764000.0,100000,0,0
1458298152864000.0,100000,0,0
1458298152964000.0,100000,0,0
1458298153064000.0,100000,0,0
1458298153164000.0,100000,0,0
1458298153264000.0,100000,0,0
1458298153364000.0,100000,0,0
1458298153464000.0,100000,71,2268
1458298153564000.0,100000,0,0
1458298153664000.0,100000,0,0
1458298153764000.0,100000,1443,190642
1458298153864000.0,100000,439,47810
1458298153964000.0,100000,603,58140
1458298154064000.0,100000,0,0
1458298154164000.0,100000,164,33496
1458298154264000.0,100000,0,0
1458298154364000.0,100000,62,3472
1458298154464000.0,100000,0,0
1458298154564000.0,100000,0,0
1458298154664000.0,100000,0,0
1458298154764000.0,100000,176,5576
1458298154864000.0,100000,269,33432
1458298154964000.0,100000,0,0
1458298155064000.0,100000,0,0
1458298155164000.0,100000,0,0
1458298155264000.0,100000,122,6664
1458298155364000.0,100000,0,0
1458298155464000.0,100000,0,0
1458298155564000.0,100000,0,0
1458298155664000.0,100000,0,0
1458298155764000.0,100000,0,0
1458298155864000.0,100000,0,0
1458298155964000.0,100000,62,1984
1458298156064000.0,100000,0,0
1458298156164000.0,100000,0,0
1458298156264000.0,100000,0,0
1458298156364000.0,100000,0,0
1458298156464000.0,100000,1547,174676
1458298156564000.0,100000,50,2000
1458298156664000.0,100000,705,69506
1458298156764000.0,100000,70,3750
1458298156864000.0,100000,69,9528
1458298156964000.0,100000,2877,285268
1458298157064000.0,100000,488,26656
1458298157164000.0,100000,0,0
1458298157264000.0,100000,0,0
1458298157364000.0,100000,0,0
1458298157464000.0,100000,85,6114
1458298157564000.0,100000,54,2160
