ts,td,pkt,byt
1489536271551000.0,1000000,4,340
1489536272551000.0,1000000,0,0
1489536273551000.0,1000000,0,0
1489536274551000.0,1000000,0,0
1489536275551000.0,1000000,0,0
1489536276551000.0,1000000,1,92
1489536277551000.0,1000000,0,0
1489536278551000.0,1000000,0,0
1489536279551000.0,1000000,0,0
1489536280551000.0,1000000,0,0
1489536281551000.0,1000000,0,0
1489536282551000.0,1000000,0,0
1489536283551000.0,1000000,0,0
1489536284551000.0,1000000,0,0
1489536285551000.0,1000000,0,0
1489536286551000.0,1000000,8,622
1489536287551000.0,1000000,3,170
1489536288551000.0,1000000,2,112
1489536289551000.0,1000000,2,112
1489536290551000.0,1000000,2,112
1489536291551000.0,1000000,4,340
1489536292551000.0,1000000,0,0
1489536293551000.0,1000000,0,0
1489536294551000.0,1000000,2,136
1489536295551000.0,1000000,0,0
1489536296551000.0,1000000,0,0
1489536297551000.0,1000000,0,0
1489536298551000.0,1000000,0,0
1489536299551000.0,1000000,0,0
1489536300551000.0,1000000,0,0
1489536301551000.0,1000000,0,0
1489536302551000.0,1000000,3,282
1489536303551000.0,1000000,0,0
1489536304551000.0,1000000,3,282
1489536305551000.0,1000000,0,0
1489536306551000.0,1000000,3,242
1489536307551000.0,1000000,3,282
1489536308551000.0,1000000,3,282
1489536309551000.0,1000000,5,418
1489536310551000.0,1000000,0,0
1489536311551000.0,1000000,0,0
1489536312551000.0,1000000,0,0
1489536313551000.0,1000000,0,0
1489536314551000.0,1000000,0,0
1489536315551000.0,1000000,0,0
1489536316551000.0,1000000,6,564
1489536317551000.0,1000000,0,0
1489536318551000.0,1000000,2,136
1489536319551000.0,1000000,0,0
1489536320551000.0,1000000,0,0
1489536321551000.0,1000000,1,58
1489536322551000.0,1000000,0,0
1489536323551000.0,1000000,0,0
1489536324551000.0,1000000,0,0
1489536325551000.0,1000000,0,0
1489536326551000.0,1000000,0,0
1489536327551000.0,1000000,0,0
1489536328551000.0,1000000,3,282
1489536329551000.0,1000000,3,282
1489536330551000.0,1000000,3,282
1489536331551000.0,1000000,0,0
1489536332551000.0,1000000,0,0
1489536333551000.0,1000000,0,0
1489536334551000.0,1000000,0,0
1489536335551000.0,1000000,0,0
1489536336551000.0,1000000,1,58
1489536337551000.0,1000000,2,136
1489536338551000.0,1000000,0,0
1489536339551000.0,1000000,0,0
1489536340551000.0,1000000,0,0
1489536341551000.0,1000000,2,136
1489536342551000.0,1000000,0,0
1489536343551000.0,1000000,0,0
1489536344551000.0,1000000,0,0
1489536345551000.0,1000000,0,0
1489536346551000.0,1000000,1,92
1489536347551000.0,1000000,0,0
1489536348551000.0,1000000,0,0
1489536349551000.0,1000000,0,0
1489536350551000.0,1000000,0,0
1489536351551000.0,1000000,4,340
1489536352551000.0,1000000,0,0
1489536353551000.0,1000000,0,0
1489536354551000.0,1000000,0,0
1489536355551000.0,1000000,0,0
1489536356551000.0,1000000,1,92
1489536357551000.0,1000000,0,0
1489536358551000.0,1000000,0,0
1489536359551000.0,1000000,3,282
1489536360551000.0,1000000,0,0
1489536361551000.0,1000000,0,0
1489536362551000.0,1000000,3,282
1489536363551000.0,1000000,0,0
1489536364551000.0,1000000,3,282
1489536365551000.0,1000000,0,0
1489536366551000.0,1000000,2,112
1489536367551000.0,1000000,4,340
1489536368551000.0,1000000,3,282
1489536369551000.0,1000000,3,282
1489536370551000.0,1000000,0,0
1489536371551000.0,1000000,0,0
1489536372551000.0,1000000,0,0
1489536373551000.0,1000000,0,0
1489536374551000.0,1000000,0,0
1489536375551000.0,1000000,0,0
1489536376551000.0,1000000,8,700
1489536377551000.0,1000000,0,0
1489536378551000.0,1000000,0,0
1489536379551000.0,1000000,0,0
1489536380551000.0,1000000,0,0
1489536381551000.0,1000000,3,282
1489536382551000.0,1000000,1,58
1489536383551000.0,1000000,0,0
1489536384551000.0,1000000,0,0
1489536385551000.0,1000000,0,0
1489536386551000.0,1000000,2,184
1489536387551000.0,1000000,0,0
1489536388551000.0,1000000,3,282
1489536389551000.0,1000000,3,282
1489536390551000.0,1000000,3,282
1489536391551000.0,1000000,3,282
1489536392551000.0,1000000,0,0
1489536393551000.0,1000000,0,0
1489536394551000.0,1000000,0,0
1489536395551000.0,1000000,1,243
1489536396551000.0,1000000,0,0
1489536397551000.0,1000000,2,112
1489536398551000.0,1000000,2,112
1489536399551000.0,1000000,3,374
1489536400551000.0,1000000,1,58
1489536401551000.0,1000000,0,0
1489536402551000.0,1000000,0,0
1489536403551000.0,1000000,0,0
1489536404551000.0,1000000,0,0
1489536405551000.0,1000000,0,0
1489536406551000.0,1000000,4,374
1489536407551000.0,1000000,0,0
1489536408551000.0,1000000,0,0
1489536409551000.0,1000000,0,0
1489536410551000.0,1000000,0,0
1489536411551000.0,1000000,3,282
1489536412551000.0,1000000,0,0
1489536413551000.0,1000000,0,0
1489536414551000.0,1000000,0,0
1489536415551000.0,1000000,2,320
1489536416551000.0,1000000,1,243
1489536417551000.0,1000000,0,0
1489536418551000.0,1000000,0,0
1489536419551000.0,1000000,3,282
1489536420551000.0,1000000,0,0
1489536421551000.0,1000000,0,0
1489536422551000.0,1000000,3,282
1489536423551000.0,1000000,0,0
1489536424551000.0,1000000,3,282
1489536425551000.0,1000000,0,0
1489536426551000.0,1000000,0,0
1489536427551000.0,1000000,3,282
1489536428551000.0,1000000,3,282
1489536429551000.0,1000000,3,282
1489536430551000.0,1000000,2,112
1489536431551000.0,1000000,2,112
1489536432551000.0,1000000,2,112
1489536433551000.0,1000000,1,58
1489536434551000.0,1000000,0,0
1489536435551000.0,1000000,0,0
1489536436551000.0,1000000,5,418
1489536437551000.0,1000000,3,282
1489536438551000.0,1000000,0,0
1489536439551000.0,1000000,0,0
1489536440551000.0,1000000,0,0
1489536441551000.0,1000000,0,0
1489536442551000.0,1000000,3,282
1489536443551000.0,1000000,0,0
1489536444551000.0,1000000,0,0
1489536445551000.0,1000000,0,0
1489536446551000.0,1000000,10,2270
1489536447551000.0,1000000,0,0
1489536448551000.0,1000000,4,340
1489536449551000.0,1000000,5,466
1489536450551000.0,1000000,0,0
1489536451551000.0,1000000,6,564
1489536452551000.0,1000000,0,0
1489536453551000.0,1000000,0,0
1489536454551000.0,1000000,0,0
1489536455551000.0,1000000,0,0
1489536456551000.0,1000000,0,0
1489536457551000.0,1000000,0,0
1489536458551000.0,1000000,0,0
1489536459551000.0,1000000,0,0
1489536460551000.0,1000000,0,0
1489536461551000.0,1000000,0,0
1489536462551000.0,1000000,0,0
1489536463551000.0,1000000,2,112
1489536464551000.0,1000000,2,112
1489536465551000.0,1000000,2,112
1489536466551000.0,1000000,11,2164
1489536467551000.0,1000000,0,0
1489536468551000.0,1000000,0,0
1489536469551000.0,1000000,0,0
1489536470551000.0,1000000,0,0
1489536471551000.0,1000000,3,282
1489536472551000.0,1000000,0,0
1489536473551000.0,1000000,0,0
1489536474551000.0,1000000,0,0
1489536475551000.0,1000000,0,0
1489536476551000.0,1000000,0,0
1489536477551000.0,1000000,0,0
1489536478551000.0,1000000,2,108
1489536479551000.0,1000000,3,282
1489536480551000.0,1000000,0,0
1489536481551000.0,1000000,1,58
1489536482551000.0,1000000,0,0
1489536483551000.0,1000000,3,282
1489536484551000.0,1000000,0,0
1489536485551000.0,1000000,3,282
1489536486551000.0,1000000,0,0
1489536487551000.0,1000000,3,282
1489536488551000.0,1000000,0,0
1489536489551000.0,1000000,6,564
1489536490551000.0,1000000,0,0
1489536491551000.0,1000000,0,0
1489536492551000.0,1000000,0,0
1489536493551000.0,1000000,0,0
1489536494551000.0,1000000,0,0
1489536495551000.0,1000000,0,0
1489536496551000.0,1000000,3,204
1489536497551000.0,1000000,8,676
1489536498551000.0,1000000,2,112
1489536499551000.0,1000000,1,58
1489536500551000.0,1000000,0,0
1489536501551000.0,1000000,0,0
1489536502551000.0,1000000,3,282
1489536503551000.0,1000000,0,0
1489536504551000.0,1000000,0,0
1489536505551000.0,1000000,0,0
1489536506551000.0,1000000,0,0
1489536507551000.0,1000000,0,0
1489536508551000.0,1000000,3,282
1489536509551000.0,1000000,0,0
1489536510551000.0,1000000,3,282
1489536511551000.0,1000000,6,564
1489536512551000.0,1000000,0,0
1489536513551000.0,1000000,0,0
1489536514551000.0,1000000,3,170
1489536515551000.0,1000000,2,112
1489536516551000.0,1000000,4,296
1489536517551000.0,1000000,2,112
1489536518551000.0,1000000,2,112
1489536519551000.0,1000000,1,58
1489536520551000.0,1000000,0,0
1489536521551000.0,1000000,0,0
1489536522551000.0,1000000,0,0
1489536523551000.0,1000000,0,0
1489536524551000.0,1000000,0,0
1489536525551000.0,1000000,0,0
1489536526551000.0,1000000,3,282
1489536527551000.0,1000000,0,0
1489536528551000.0,1000000,0,0
1489536529551000.0,1000000,0,0
1489536530551000.0,1000000,0,0
1489536531551000.0,1000000,0,0
1489536532551000.0,1000000,3,282
1489536533551000.0,1000000,0,0
1489536534551000.0,1000000,2,112
1489536535551000.0,1000000,1,58
1489536536551000.0,1000000,2,354
1489536537551000.0,1000000,0,0
1489536538551000.0,1000000,0,0
1489536539551000.0,1000000,3,282
1489536540551000.0,1000000,0,0
1489536541551000.0,1000000,0,0
1489536542551000.0,1000000,0,0
1489536543551000.0,1000000,3,282
1489536544551000.0,1000000,0,0
1489536545551000.0,1000000,3,282
1489536546551000.0,1000000,0,0
1489536547551000.0,1000000,3,282
1489536548551000.0,1000000,0,0
1489536549551000.0,1000000,6,564
1489536550551000.0,1000000,1,58
1489536551551000.0,1000000,0,0
1489536552551000.0,1000000,0,0
1489536553551000.0,1000000,0,0
1489536554551000.0,1000000,0,0
1489536555551000.0,1000000,0,0
1489536556551000.0,1000000,0,0
1489536557551000.0,1000000,6,564
1489536558551000.0,1000000,0,0
1489536559551000.0,1000000,0,0
1489536560551000.0,1000000,0,0
1489536561551000.0,1000000,0,0
1489536562551000.0,1000000,3,282
1489536563551000.0,1000000,0,0
1489536564551000.0,1000000,0,0
1489536565551000.0,1000000,2,112
1489536566551000.0,1000000,2,112
1489536567551000.0,1000000,1,58
1489536568551000.0,1000000,3,282
1489536569551000.0,1000000,0,0
1489536570551000.0,1000000,3,282
1489536571551000.0,1000000,6,564
1489536572551000.0,1000000,0,0
1489536573551000.0,1000000,0,0
1489536574551000.0,1000000,0,0
1489536575551000.0,1000000,0,0
1489536576551000.0,1000000,1,92
1489536577551000.0,1000000,0,0
1489536578551000.0,1000000,0,0
1489536579551000.0,1000000,0,0
1489536580551000.0,1000000,0,0
1489536581551000.0,1000000,0,0
1489536582551000.0,1000000,1,58
1489536583551000.0,1000000,0,0
1489536584551000.0,1000000,0,0
1489536585551000.0,1000000,0,0
1489536586551000.0,1000000,3,228
1489536587551000.0,1000000,3,282
1489536588551000.0,1000000,0,0
1489536589551000.0,1000000,0,0
1489536590551000.0,1000000,0,0
1489536591551000.0,1000000,0,0
1489536592551000.0,1000000,3,282
1489536593551000.0,1000000,0,0
1489536594551000.0,1000000,2,136
1489536595551000.0,1000000,0,0
1489536596551000.0,1000000,0,0
1489536597551000.0,1000000,2,112
1489536598551000.0,1000000,2,112
1489536599551000.0,1000000,2,112
1489536600551000.0,1000000,1,58
1489536601551000.0,1000000,0,0
1489536602551000.0,1000000,0,0
1489536603551000.0,1000000,3,282
1489536604551000.0,1000000,0,0
1489536605551000.0,1000000,3,282
1489536606551000.0,1000000,2,184
1489536607551000.0,1000000,0,0
1489536608551000.0,1000000,5,793
1489536609551000.0,1000000,6,564
1489536610551000.0,1000000,2,136
1489536611551000.0,1000000,0,0
1489536612551000.0,1000000,0,0
1489536613551000.0,1000000,0,0
1489536614551000.0,1000000,0,0
1489536615551000.0,1000000,1,58
1489536616551000.0,1000000,0,0
1489536617551000.0,1000000,3,282
1489536618551000.0,1000000,2,136
1489536619551000.0,1000000,0,0
1489536620551000.0,1000000,0,0
1489536621551000.0,1000000,0,0
1489536622551000.0,1000000,0,0
1489536623551000.0,1000000,0,0
1489536624551000.0,1000000,0,0
1489536625551000.0,1000000,0,0
1489536626551000.0,1000000,0,0
1489536627551000.0,1000000,0,0
1489536628551000.0,1000000,0,0
1489536629551000.0,1000000,3,282
1489536630551000.0,1000000,5,394
1489536631551000.0,1000000,5,394
1489536632551000.0,1000000,2,112
1489536633551000.0,1000000,1,58
1489536634551000.0,1000000,0,0
1489536635551000.0,1000000,0,0
1489536636551000.0,1000000,0,0
1489536637551000.0,1000000,2,136
1489536638551000.0,1000000,0,0
1489536639551000.0,1000000,0,0
1489536640551000.0,1000000,0,0
1489536641551000.0,1000000,2,136
1489536642551000.0,1000000,0,0
1489536643551000.0,1000000,0,0
1489536644551000.0,1000000,0,0
1489536645551000.0,1000000,0,0
1489536646551000.0,1000000,0,0
1489536647551000.0,1000000,1,92
1489536648551000.0,1000000,2,112
1489536649551000.0,1000000,1,58
1489536650551000.0,1000000,0,0
1489536651551000.0,1000000,0,0
1489536652551000.0,1000000,3,282
1489536653551000.0,1000000,0,0
1489536654551000.0,1000000,0,0
1489536655551000.0,1000000,0,0
1489536656551000.0,1000000,0,0
1489536657551000.0,1000000,1,92
1489536658551000.0,1000000,0,0
1489536659551000.0,1000000,0,0
1489536660551000.0,1000000,3,282
1489536661551000.0,1000000,0,0
1489536662551000.0,1000000,0,0
1489536663551000.0,1000000,3,282
1489536664551000.0,1000000,1,58
1489536665551000.0,1000000,3,282
1489536666551000.0,1000000,0,0
1489536667551000.0,1000000,0,0
1489536668551000.0,1000000,3,282
1489536669551000.0,1000000,6,564
1489536670551000.0,1000000,0,0
1489536671551000.0,1000000,0,0
1489536672551000.0,1000000,0,0
1489536673551000.0,1000000,0,0
1489536674551000.0,1000000,0,0
1489536675551000.0,1000000,0,0
1489536676551000.0,1000000,2,136
1489536677551000.0,1000000,6,564
1489536678551000.0,1000000,0,0
1489536679551000.0,1000000,1,58
1489536680551000.0,1000000,0,0
1489536681551000.0,1000000,0,0
1489536682551000.0,1000000,3,282
1489536683551000.0,1000000,0,0
1489536684551000.0,1000000,0,0
1489536685551000.0,1000000,0,0
1489536686551000.0,1000000,1,92
1489536687551000.0,1000000,2,354
1489536688551000.0,1000000,0,0
1489536689551000.0,1000000,3,282
1489536690551000.0,1000000,3,282
1489536691551000.0,1000000,3,282
1489536692551000.0,1000000,3,282
1489536693551000.0,1000000,0,0
1489536694551000.0,1000000,1,58
1489536695551000.0,1000000,1,54
1489536696551000.0,1000000,2,112
1489536697551000.0,1000000,2,112
1489536698551000.0,1000000,1,58
1489536699551000.0,1000000,0,0
1489536700551000.0,1000000,0,0
1489536701551000.0,1000000,0,0
1489536702551000.0,1000000,0,0
1489536703551000.0,1000000,0,0
1489536704551000.0,1000000,0,0
1489536705551000.0,1000000,0,0
1489536706551000.0,1000000,0,0
1489536707551000.0,1000000,4,374
1489536708551000.0,1000000,0,0
1489536709551000.0,1000000,0,0
1489536710551000.0,1000000,0,0
1489536711551000.0,1000000,0,0
1489536712551000.0,1000000,3,282
1489536713551000.0,1000000,3,170
1489536714551000.0,1000000,2,112
1489536715551000.0,1000000,2,112
1489536716551000.0,1000000,2,112
1489536717551000.0,1000000,2,112
1489536718551000.0,1000000,1,58
1489536719551000.0,1000000,0,0
1489536720551000.0,1000000,3,282
1489536721551000.0,1000000,0,0
1489536722551000.0,1000000,0,0
1489536723551000.0,1000000,3,282
1489536724551000.0,1000000,0,0
1489536725551000.0,1000000,3,282
1489536726551000.0,1000000,0,0
1489536727551000.0,1000000,0,0
1489536728551000.0,1000000,3,282
1489536729551000.0,1000000,3,282
1489536730551000.0,1000000,3,282
1489536731551000.0,1000000,0,0
1489536732551000.0,1000000,0,0
1489536733551000.0,1000000,2,112
1489536734551000.0,1000000,2,112
1489536735551000.0,1000000,1,58
1489536736551000.0,1000000,0,0
1489536737551000.0,1000000,8,700
1489536738551000.0,1000000,0,0
1489536739551000.0,1000000,0,0
1489536740551000.0,1000000,0,0
1489536741551000.0,1000000,0,0
1489536742551000.0,1000000,3,282
1489536743551000.0,1000000,0,0
1489536744551000.0,1000000,0,0
1489536745551000.0,1000000,0,0
1489536746551000.0,1000000,0,0
1489536747551000.0,1000000,2,184
1489536748551000.0,1000000,0,0
1489536749551000.0,1000000,3,282
1489536750551000.0,1000000,4,340
1489536751551000.0,1000000,3,282
1489536752551000.0,1000000,3,282
1489536753551000.0,1000000,0,0
1489536754551000.0,1000000,0,0
1489536755551000.0,1000000,0,0
1489536756551000.0,1000000,1,92
1489536757551000.0,1000000,0,0
1489536758551000.0,1000000,0,0
1489536759551000.0,1000000,0,0
1489536760551000.0,1000000,0,0
1489536761551000.0,1000000,0,0
1489536762551000.0,1000000,0,0
1489536763551000.0,1000000,0,0
1489536764551000.0,1000000,0,0
1489536765551000.0,1000000,2,112
1489536766551000.0,1000000,3,412
1489536767551000.0,1000000,3,282
1489536768551000.0,1000000,0,0
1489536769551000.0,1000000,0,0
1489536770551000.0,1000000,0,0
1489536771551000.0,1000000,0,0
1489536772551000.0,1000000,3,282
1489536773551000.0,1000000,0,0
1489536774551000.0,1000000,0,0
1489536775551000.0,1000000,0,0
1489536776551000.0,1000000,0,0
1489536777551000.0,1000000,0,0
1489536778551000.0,1000000,0,0
1489536779551000.0,1000000,0,0
1489536780551000.0,1000000,3,282
1489536781551000.0,1000000,3,170
1489536782551000.0,1000000,2,112
1489536783551000.0,1000000,4,340
1489536784551000.0,1000000,0,0
1489536785551000.0,1000000,3,282
1489536786551000.0,1000000,0,0
1489536787551000.0,1000000,0,0
1489536788551000.0,1000000,3,282
1489536789551000.0,1000000,3,282
1489536790551000.0,1000000,3,282
1489536791551000.0,1000000,0,0
1489536792551000.0,1000000,0,0
1489536793551000.0,1000000,0,0
1489536794551000.0,1000000,0,0
1489536795551000.0,1000000,0,0
1489536796551000.0,1000000,0,0
1489536797551000.0,1000000,4,374
1489536798551000.0,1000000,4,340
1489536799551000.0,1000000,1,243
1489536800551000.0,1000000,0,0
1489536801551000.0,1000000,0,0
1489536802551000.0,1000000,0,0
1489536803551000.0,1000000,3,282
1489536804551000.0,1000000,0,0
1489536805551000.0,1000000,0,0
1489536806551000.0,1000000,0,0
1489536807551000.0,1000000,0,0
1489536808551000.0,1000000,0,0
1489536809551000.0,1000000,3,282
1489536810551000.0,1000000,3,282
1489536811551000.0,1000000,0,0
1489536812551000.0,1000000,6,564
1489536813551000.0,1000000,1,58
1489536814551000.0,1000000,0,0
1489536815551000.0,1000000,0,0
1489536816551000.0,1000000,0,0
1489536817551000.0,1000000,2,184
1489536818551000.0,1000000,2,517
1489536819551000.0,1000000,0,0
1489536820551000.0,1000000,0,0
1489536821551000.0,1000000,0,0
1489536822551000.0,1000000,0,0
1489536823551000.0,1000000,0,0
1489536824551000.0,1000000,0,0
1489536825551000.0,1000000,0,0
1489536826551000.0,1000000,0,0
1489536827551000.0,1000000,3,282
1489536828551000.0,1000000,1,58
1489536829551000.0,1000000,0,0
1489536830551000.0,1000000,0,0
1489536831551000.0,1000000,0,0
1489536832551000.0,1000000,3,282
1489536833551000.0,1000000,0,0
1489536834551000.0,1000000,0,0
1489536835551000.0,1000000,0,0
1489536836551000.0,1000000,0,0
1489536837551000.0,1000000,0,0
1489536838551000.0,1000000,0,0
1489536839551000.0,1000000,0,0
1489536840551000.0,1000000,3,282
1489536841551000.0,1000000,0,0
1489536842551000.0,1000000,0,0
1489536843551000.0,1000000,1,58
1489536844551000.0,1000000,3,282
1489536845551000.0,1000000,0,0
1489536846551000.0,1000000,3,282
1489536847551000.0,1000000,1,92
1489536848551000.0,1000000,3,282
1489536849551000.0,1000000,0,0
1489536850551000.0,1000000,6,564
1489536851551000.0,1000000,0,0
1489536852551000.0,1000000,0,0
1489536853551000.0,1000000,0,0
1489536854551000.0,1000000,0,0
1489536855551000.0,1000000,0,0
1489536856551000.0,1000000,0,0
1489536857551000.0,1000000,0,0
1489536858551000.0,1000000,8,676
1489536859551000.0,1000000,3,374
1489536860551000.0,1000000,2,112
1489536861551000.0,1000000,3,194
1489536862551000.0,1000000,0,0
1489536863551000.0,1000000,3,282
1489536864551000.0,1000000,0,0
1489536865551000.0,1000000,0,0
1489536866551000.0,1000000,0,0
1489536867551000.0,1000000,0,0
1489536868551000.0,1000000,0,0
1489536869551000.0,1000000,3,282
1489536870551000.0,1000000,3,282
1489536871551000.0,1000000,0,0
1489536872551000.0,1000000,6,564
1489536873551000.0,1000000,0,0
1489536874551000.0,1000000,0,0
1489536875551000.0,1000000,0,0
1489536876551000.0,1000000,1,58
1489536877551000.0,1000000,1,92
1489536878551000.0,1000000,0,0
1489536879551000.0,1000000,1,243
1489536880551000.0,1000000,0,0
1489536881551000.0,1000000,0,0
1489536882551000.0,1000000,0,0
1489536883551000.0,1000000,0,0
1489536884551000.0,1000000,0,0
1489536885551000.0,1000000,0,0
1489536886551000.0,1000000,2,136
1489536887551000.0,1000000,3,282
1489536888551000.0,1000000,0,0
1489536889551000.0,1000000,0,0
1489536890551000.0,1000000,0,0
1489536891551000.0,1000000,2,112
1489536892551000.0,1000000,2,112
1489536893551000.0,1000000,5,394
1489536894551000.0,1000000,3,194
1489536895551000.0,1000000,0,0
1489536896551000.0,1000000,1,92
